payment_id,claim_id,payment_date,payment_amount,payment_type,cumulative_paid
1613,366,2022-02-12,27562.86,indemnity,27562.86
1614,366,2022-03-21,22451.82,indemnity,50014.68
1615,366,2023-08-31,10587.36,indemnity,60602.04
1616,366,2025-03-06,6907.7,indemnity,67509.74
1617,366,2025-09-01,3692.03,indemnity,71201.77
1618,367,2022-12-10,5335.27,indemnity,5335.27
1619,367,2024-03-21,3143.84,indemnity,8479.11
1620,367,2024-10-18,1521.09,indemnity,10000.2
1621,367,2025-07-21,521.35,indemnity,10521.55
1622,368,2021-10-03,58551.34,indemnity,58551.34
1623,368,2021-10-31,5968.73,expense,64520.07
1624,368,2023-02-12,44862.36,indemnity,109382.43
1625,368,2022-12-20,4293.04,expense,113675.47
1626,368,2023-05-01,24518.84,indemnity,138194.31
1627,368,2024-03-18,15062.8,indemnity,153257.11
1628,368,2025-08-13,7677.48,indemnity,160934.59
1629,368,2025-03-16,789.62,expense,161724.21
1630,369,2021-10-24,5833.34,indemnity,5833.34
1631,369,2022-04-18,4123.54,indemnity,9956.88
1632,369,2023-11-10,1867.64,indemnity,11824.52
1633,369,2024-03-11,1368.8,indemnity,13193.32
1634,369,2025-08-08,699.82,indemnity,13893.14
1635,370,2022-10-15,14471.31,indemnity,14471.31
1636,370,2023-03-11,10603.64,indemnity,25074.95
1637,370,2023-02-10,605.96,expense,25680.91
1638,370,2024-07-09,5356.5,indemnity,31037.41
1639,370,2025-06-27,3532.03,indemnity,34569.44
1640,370,2025-04-03,310.87,expense,34880.31
1641,371,2022-11-01,5463.15,indemnity,5463.15
1642,371,2024-01-14,3904.38,indemnity,9367.53
1643,371,2024-09-06,1833.34,indemnity,11200.87
1644,371,2025-12-15,1302.45,indemnity,12503.32
1645,372,2021-11-16,38935.83,indemnity,38935.83
1646,372,2022-06-25,28517.02,indemnity,67452.85
1647,372,2024-01-01,14874.8,indemnity,82327.65
1648,372,2024-06-07,9559.54,indemnity,91887.19
1649,372,2025-12-30,4776.92,indemnity,96664.11
1650,373,2023-10-05,11009.51,indemnity,11009.51
1651,373,2024-07-16,5613.81,indemnity,16623.32
1652,373,2025-12-23,3133.52,indemnity,19756.84
1653,374,2022-12-28,12300.21,indemnity,12300.21
1654,374,2022-12-29,1804.13,expense,14104.34
1655,374,2023-10-16,9022.68,indemnity,23127.02
1656,374,2025-06-28,4731.53,indemnity,27858.55
1657,374,2025-02-01,241.66,expense,28100.21
1658,374,2025-09-13,3099.7,indemnity,31199.91
1659,375,2024-02-02,20659.17,indemnity,20659.17
1660,375,2025-03-25,17162.84,indemnity,37822.01
1661,375,2025-04-22,9074.33,indemnity,46896.34
1662,376,2024-04-18,7035.63,indemnity,7035.63
1663,376,2024-11-27,3835.06,indemnity,10870.69
1664,376,2025-12-14,1979.47,indemnity,12850.16
1665,377,2023-12-11,568.09,indemnity,568.09
1666,377,2025-09-11,355.71,indemnity,923.8
1667,377,2025-12-27,188.59,indemnity,1112.39
1668,378,2024-03-20,6795.65,indemnity,6795.65
1669,378,2025-04-14,4312.27,indemnity,11107.92
1670,378,2025-05-30,-394.62,recovery,10713.3
1671,378,2025-12-01,2437.83,indemnity,13151.13
1672,378,2025-11-27,172.59,expense,13323.72
1673,379,2023-10-16,8521.15,indemnity,8521.15
1674,379,2024-08-06,4707.71,indemnity,13228.86
1675,379,2025-10-23,2414.1,indemnity,15642.96
1676,380,2022-03-08,40122.46,indemnity,40122.46
1677,380,2023-07-30,31778.41,indemnity,71900.87
1678,380,2023-09-25,15612.71,indemnity,87513.58
1679,380,2023-09-22,1715.21,expense,89228.79
1680,380,2025-01-28,9739.03,indemnity,98967.82
1681,380,2025-11-19,4644.01,indemnity,103611.83
1682,381,2025-11-30,9514.18,indemnity,9514.18
1683,382,2025-12-25,39625.3,indemnity,39625.3
1684,383,2022-02-01,38879.38,indemnity,38879.38
1685,383,2022-01-14,-5112.38,recovery,33767.0
1686,383,2022-06-30,25990.43,indemnity,59757.43
1687,383,2023-12-29,12471.72,indemnity,72229.15
1688,383,2024-08-02,8562.48,indemnity,80791.63
1689,383,2024-03-30,886.22,expense,81677.85
1690,383,2025-08-23,4253.38,indemnity,85931.23
1691,384,2021-03-09,5322.67,indemnity,5322.67
1692,384,2021-10-10,3408.41,indemnity,8731.08
1693,384,2023-08-26,1499.27,indemnity,10230.35
1694,384,2023-08-30,586.37,indemnity,10816.72
1695,385,2021-04-26,51432.02,indemnity,51432.02
1696,385,2022-01-07,33137.91,indemnity,84569.93
1697,385,2023-02-18,16889.06,indemnity,101458.99
1698,385,2024-08-16,5633.41,indemnity,107092.4
1699,386,2021-11-12,66747.81,indemnity,66747.81
1700,386,2022-11-23,41274.81,indemnity,108022.62
1701,386,2024-02-04,18008.45,indemnity,126031.07
1702,386,2024-12-18,6397.73,indemnity,132428.8
1703,387,2020-10-16,13314.5,indemnity,13314.5
1704,387,2022-06-17,10167.48,indemnity,23481.98
1705,387,2023-03-06,5305.82,indemnity,28787.8
1706,387,2024-03-14,3565.94,indemnity,32353.74
1707,387,2025-02-14,1590.07,indemnity,33943.81
1708,388,2022-09-20,15269.04,indemnity,15269.04
1709,388,2024-06-12,17347.7,indemnity,32616.74
1710,388,2025-03-05,10663.91,indemnity,43280.65
1711,388,2025-10-04,5320.42,indemnity,48601.07
1712,389,2022-05-31,9947.6,indemnity,9947.6
1713,389,2022-06-27,678.27,expense,10625.87
1714,389,2023-06-30,10389.7,indemnity,21015.57
1715,389,2024-01-05,6310.76,indemnity,27326.33
1716,389,2025-01-08,3044.77,indemnity,30371.1
1717,389,2025-10-18,392.94,expense,30764.04
1718,389,2025-12-29,1574.9,indemnity,32338.94
1719,390,2023-11-05,62063.99,indemnity,62063.99
1720,390,2023-01-18,5218.12,expense,67282.11
1721,390,2023-12-19,47796.66,indemnity,115078.77
1722,390,2025-08-18,25859.16,indemnity,140937.93
1723,390,2025-12-16,17242.01,indemnity,158179.94
1724,390,2025-12-22,-3366.07,recovery,154813.87
1725,391,2021-05-20,11907.93,indemnity,11907.93
1726,391,2022-04-05,9295.66,indemnity,21203.59
1727,391,2023-08-02,4715.91,indemnity,25919.5
1728,391,2023-05-29,446.43,expense,26365.93
1729,391,2024-06-28,3032.23,indemnity,29398.16
1730,391,2024-09-13,1588.25,indemnity,30986.41
1731,391,2025-04-17,136.94,expense,31123.35
1732,392,2021-11-04,12108.97,indemnity,12108.97
1733,392,2022-05-22,8300.43,indemnity,20409.4
1734,392,2023-09-07,4289.21,indemnity,24698.61
1735,392,2024-03-19,574.05,expense,25272.66
1736,392,2024-05-23,3020.81,indemnity,28293.47
1737,392,2025-12-09,1451.41,indemnity,29744.88
1738,393,2020-11-05,34097.69,indemnity,34097.69
1739,393,2021-08-21,24420.04,indemnity,58517.73
1740,393,2023-01-21,12736.29,indemnity,71254.02
1741,393,2023-12-27,8001.18,indemnity,79255.2
1742,393,2023-09-14,1118.53,expense,80373.73
1743,393,2025-01-25,4188.72,indemnity,84562.45
1744,393,2025-05-21,-660.87,recovery,83901.58
1745,394,2021-03-05,12192.95,indemnity,12192.95
1746,394,2022-11-20,8742.26,indemnity,20935.21
1747,394,2023-12-25,4630.44,indemnity,25565.65
1748,394,2024-02-18,2998.31,indemnity,28563.96
1749,394,2025-02-22,1620.7,indemnity,30184.66
1750,395,2022-02-20,31503.36,indemnity,31503.36
1751,395,2022-09-11,17463.42,indemnity,48966.78
1752,395,2023-09-09,8289.83,indemnity,57256.61
1753,395,2024-12-17,3159.94,indemnity,60416.55
1754,396,2020-10-16,47434.51,indemnity,47434.51
1755,396,2021-08-07,48166.27,indemnity,95600.78
1756,396,2022-05-28,31788.27,indemnity,127389.05
1757,396,2023-02-28,2806.84,expense,130195.89
1758,396,2023-06-25,16357.8,indemnity,146553.69
1759,396,2025-02-09,8366.65,indemnity,154920.34
1760,396,2025-04-27,8321.61,indemnity,163241.95
1761,397,2021-02-21,6482.3,indemnity,6482.3
1762,397,2021-01-24,884.76,expense,7367.06
1763,397,2022-02-16,6791.21,indemnity,14158.27
1764,397,2022-12-14,4492.86,indemnity,18651.13
1765,397,2023-11-29,2469.29,indemnity,21120.42
1766,397,2025-04-14,1098.9,indemnity,22219.32
1767,397,2025-10-27,1042.87,indemnity,23262.19
1768,398,2021-04-04,9076.47,indemnity,9076.47
1769,398,2022-09-11,5024.78,indemnity,14101.25
1770,398,2022-01-13,-982.94,recovery,13118.31
1771,398,2023-11-12,2548.39,indemnity,15666.7
1772,398,2023-12-31,955.18,indemnity,16621.88
1773,399,2022-01-22,14777.52,indemnity,14777.52
1774,399,2022-06-05,9305.38,indemnity,24082.9
1775,399,2023-06-09,3903.43,indemnity,27986.33
1776,399,2024-06-25,1530.69,indemnity,29517.02
1777,400,2021-09-27,33155.31,indemnity,33155.31
1778,400,2023-06-06,18156.22,indemnity,51311.53
1779,400,2024-04-28,10135.04,indemnity,61446.57
1780,400,2024-10-19,3006.57,indemnity,64453.14
1781,401,2023-09-03,10006.4,indemnity,10006.4
1782,401,2024-02-26,740.92,expense,10747.32
1783,401,2024-06-15,6506.88,indemnity,17254.2
1784,401,2025-09-07,2896.21,indemnity,20150.41
1785,402,2020-12-18,13609.96,indemnity,13609.96
1786,402,2020-12-19,1153.66,expense,14763.62
1787,402,2022-05-22,10364.56,indemnity,25128.18
1788,402,2022-03-17,-1358.64,recovery,23769.54
1789,402,2023-05-24,4758.68,indemnity,28528.22
1790,402,2023-11-02,3268.13,indemnity,31796.35
1791,402,2024-10-19,1562.87,indemnity,33359.22
1792,403,2021-04-11,47715.71,indemnity,47715.71
1793,403,2022-03-14,33466.27,indemnity,81181.98
1794,403,2023-11-06,17865.47,indemnity,99047.45
1795,403,2024-10-19,10527.67,indemnity,109575.12
1796,403,2025-09-03,5450.61,indemnity,115025.73
1797,404,2021-05-29,22674.45,indemnity,22674.45
1798,404,2021-09-25,2546.43,expense,25220.88
1799,404,2022-10-29,17144.77,indemnity,42365.65
1800,404,2022-03-21,884.1,expense,43249.75
1801,404,2023-07-10,9043.53,indemnity,52293.28
1802,404,2024-04-19,5916.13,indemnity,58209.41
1803,404,2025-01-19,2851.19,indemnity,61060.6
1804,404,2025-08-14,409.74,expense,61470.34
1805,405,2023-01-08,8662.42,indemnity,8662.42
1806,405,2023-10-05,6802.78,indemnity,15465.2
1807,405,2024-12-22,3015.04,indemnity,18480.24
1808,405,2025-12-04,2090.98,indemnity,20571.22
1809,406,2024-06-23,9822.93,indemnity,9822.93
1810,406,2024-11-13,972.57,expense,10795.5
1811,406,2024-12-22,6622.83,indemnity,17418.33
1812,406,2025-04-23,947.74,expense,18366.07
1813,406,2025-12-19,3542.06,indemnity,21908.13
1814,407,2022-10-02,15959.86,indemnity,15959.86
1815,407,2023-11-23,12365.19,indemnity,28325.05
1816,407,2024-09-26,5924.42,indemnity,34249.47
1817,407,2025-09-16,3815.07,indemnity,38064.54
1818,408,2022-10-02,26131.12,indemnity,26131.12
1819,408,2024-01-23,19859.21,indemnity,45990.33
1820,408,2025-04-02,7972.1,indemnity,53962.43
1821,408,2025-08-24,5950.04,indemnity,59912.47
1822,409,2021-08-23,2468.58,indemnity,2468.58
1823,409,2022-03-17,2022.22,indemnity,4490.8
1824,409,2022-08-03,-378.85,recovery,4111.95
1825,409,2023-04-26,1027.75,indemnity,5139.7
1826,409,2023-07-23,117.29,expense,5256.99
1827,409,2024-11-24,712.66,indemnity,5969.65
1828,409,2025-10-09,299.69,indemnity,6269.34
1829,410,2022-02-09,8914.68,indemnity,8914.68
1830,410,2022-10-03,8724.69,indemnity,17639.37
1831,410,2024-03-04,8654.01,indemnity,26293.38
1832,410,2025-02-11,6433.37,indemnity,32726.75
1833,410,2025-06-13,4603.21,indemnity,37329.96
1834,410,2025-12-13,481.36,expense,37811.32
1835,411,2020-10-02,27089.07,indemnity,27089.07
1836,411,2021-09-26,20479.48,indemnity,47568.55
1837,411,2022-07-11,2802.32,expense,50370.87
1838,411,2022-10-14,9544.79,indemnity,59915.66
1839,411,2023-12-04,7000.31,indemnity,66915.97
1840,411,2025-08-06,3558.03,indemnity,70474.0
1841,412,2025-11-01,11193.69,indemnity,11193.69
1842,413,2021-04-20,51063.49,indemnity,51063.49
1843,413,2022-09-24,46763.02,indemnity,97826.51
1844,413,2023-06-09,32814.51,indemnity,130641.02
1845,413,2024-04-13,15902.45,indemnity,146543.47
1846,413,2025-03-17,8173.82,indemnity,154717.29
1847,414,2021-08-02,21683.63,indemnity,21683.63
1848,414,2022-04-03,12997.47,indemnity,34681.1
1849,414,2023-07-28,6632.43,indemnity,41313.53
1850,414,2024-07-24,2343.18,indemnity,43656.71
1851,415,2020-09-04,6885.5,indemnity,6885.5
1852,415,2021-09-08,4379.26,indemnity,11264.76
1853,415,2022-01-28,237.27,expense,11502.03
1854,415,2021-07-20,-433.82,recovery,11068.21
1855,415,2023-05-24,2004.0,indemnity,13072.21
1856,415,2023-11-20,725.99,indemnity,13798.2
1857,416,2024-02-16,20727.29,indemnity,20727.29
1858,416,2025-09-28,12796.09,indemnity,33523.38
1859,416,2025-12-24,6577.45,indemnity,40100.83
1860,417,2025-12-27,19011.72,indemnity,19011.72
1861,418,2022-01-01,3509.07,indemnity,3509.07
1862,418,2022-05-16,-484.14,recovery,3024.93
1863,418,2023-02-06,2164.21,indemnity,5189.14
1864,418,2024-08-14,1054.81,indemnity,6243.95
1865,418,2025-04-11,381.31,indemnity,6625.26
1866,419,2022-07-27,40999.68,indemnity,40999.68
1867,419,2022-11-26,27172.66,indemnity,68172.34
1868,419,2024-03-03,13529.49,indemnity,81701.83
1869,419,2025-06-26,4373.0,indemnity,86074.83
1870,419,2025-05-13,526.58,expense,86601.41
1871,420,2023-04-29,35078.05,indemnity,35078.05
1872,420,2024-06-13,25521.0,indemnity,60599.05
1873,420,2025-04-07,12486.81,indemnity,73085.86
1874,421,2022-12-20,5465.4,indemnity,5465.4
1875,421,2023-10-03,4074.84,indemnity,9540.24
1876,421,2023-10-02,423.24,expense,9963.48
1877,421,2025-05-07,2100.58,indemnity,12064.06
1878,421,2025-09-11,1468.93,indemnity,13532.99
1879,422,2025-06-19,60686.37,indemnity,60686.37
1880,422,2025-11-27,45229.41,indemnity,105915.78
1881,423,2025-11-28,16740.7,indemnity,16740.7
1882,423,2025-11-07,-2118.59,recovery,14622.11
1883,423,2025-12-21,12630.37,indemnity,27252.48
1884,423,2025-12-06,1540.76,expense,28793.24
1885,424,2024-02-28,7230.14,indemnity,7230.14
1886,424,2024-06-17,4287.4,indemnity,11517.54
1887,424,2025-05-20,2288.43,indemnity,13805.97
1888,425,2022-10-01,1975.39,indemnity,1975.39
1889,425,2024-03-22,1637.44,indemnity,3612.83
1890,425,2024-12-06,810.05,indemnity,4422.88
1891,425,2025-12-13,528.22,indemnity,4951.1
1892,425,2025-10-12,54.77,expense,5005.87
1893,426,2025-04-26,6894.72,indemnity,6894.72
1894,426,2025-10-13,4245.36,indemnity,11140.08
1895,427,2025-05-08,16457.95,indemnity,16457.95
1896,428,2021-05-06,23540.09,indemnity,23540.09
1897,428,2022-03-19,18826.8,indemnity,42366.89
1898,428,2023-03-27,9007.47,indemnity,51374.36
1899,428,2023-05-15,649.44,expense,52023.8
1900,428,2024-10-24,6577.96,indemnity,58601.76
1901,428,2024-05-22,-768.98,recovery,57832.78
1902,428,2025-12-15,3071.39,indemnity,60904.17
1903,429,2021-08-15,8143.36,indemnity,8143.36
1904,429,2022-08-07,7143.11,indemnity,15286.47
1905,429,2023-03-02,427.34,expense,15713.81
1906,429,2023-08-28,3482.25,indemnity,19196.06
1907,429,2024-07-17,2188.61,indemnity,21384.67
1908,429,2024-03-31,271.14,expense,21655.81
1909,429,2025-06-22,1083.14,indemnity,22738.95
1910,430,2023-12-31,69739.42,indemnity,69739.42
1911,430,2025-03-15,50573.63,indemnity,120313.05
1912,430,2025-09-02,23580.36,indemnity,143893.41
1913,430,2025-08-10,-2307.83,recovery,141585.58
1914,431,2022-01-18,13100.56,indemnity,13100.56
1915,431,2021-09-12,1043.21,expense,14143.77
1916,431,2023-01-30,11013.58,indemnity,25157.35
1917,431,2023-06-20,5609.08,indemnity,30766.43
1918,431,2024-10-14,3630.44,indemnity,34396.87
1919,431,2025-08-11,1637.15,indemnity,36034.02
1920,432,2024-12-14,26220.17,indemnity,26220.17
1921,432,2025-02-14,2242.41,expense,28462.58
1922,432,2025-11-05,20912.6,indemnity,49375.18
1923,432,2025-12-24,2804.62,expense,52179.8
1924,433,2024-09-05,16796.94,indemnity,16796.94
1925,433,2025-04-13,1799.82,expense,18596.76
1926,433,2025-06-24,11295.08,indemnity,29891.84
1927,434,2025-01-11,94083.18,indemnity,94083.18
1928,434,2025-11-13,76372.99,indemnity,170456.17
1929,435,2025-07-26,16825.46,indemnity,16825.46
1930,436,2025-12-20,4799.18,indemnity,4799.18
1931,437,2024-04-02,20102.22,indemnity,20102.22
1932,437,2023-10-25,2045.55,expense,22147.77
1933,437,2024-06-27,13455.1,indemnity,35602.87
1934,437,2025-06-21,6105.63,indemnity,41708.5
1935,438,2024-01-27,16081.81,indemnity,16081.81
1936,438,2024-10-14,1280.45,expense,17362.26
1937,438,2025-05-04,9358.26,indemnity,26720.52
1938,438,2025-12-13,4511.85,indemnity,31232.37
1939,439,2025-12-03,53026.21,indemnity,53026.21
1940,439,2025-12-31,7564.14,expense,60590.35
1941,440,2023-08-29,14599.42,indemnity,14599.42
1942,440,2023-01-12,1727.4,expense,16326.82
1943,440,2023-11-17,14930.35,indemnity,31257.17
1944,440,2024-07-11,1823.72,expense,33080.89
1945,440,2025-04-23,10047.08,indemnity,43127.97
1946,440,2024-10-13,573.38,expense,43701.35
1947,440,2025-11-18,5106.38,indemnity,48807.73
1948,441,2021-01-02,186921.53,indemnity,186921.53
1949,441,2021-08-20,184395.41,indemnity,371316.94
1950,441,2023-01-26,186079.74,indemnity,557396.68
1951,441,2023-10-05,137368.12,indemnity,694764.8
1952,441,2024-10-19,93259.82,indemnity,788024.62
1953,441,2025-11-30,89747.07,indemnity,877771.69
1954,442,2024-12-15,3004.65,indemnity,3004.65
1955,442,2025-01-13,215.81,expense,3220.46
1956,442,2025-09-20,2022.19,indemnity,5242.65
1957,443,2022-12-09,2977.47,indemnity,2977.47
1958,443,2023-07-31,257.42,expense,3234.89
1959,443,2024-10-15,1881.31,indemnity,5116.2
1960,443,2025-04-01,947.16,indemnity,6063.36
1961,443,2025-12-11,322.22,indemnity,6385.58
1962,444,2023-08-30,87402.2,indemnity,87402.2
1963,444,2025-04-23,54948.9,indemnity,142351.1
1964,444,2025-08-22,25230.62,indemnity,167581.72
1965,445,2024-01-19,14106.97,indemnity,14106.97
1966,445,2024-05-16,8465.28,indemnity,22572.25
1967,445,2025-05-16,4390.97,indemnity,26963.22
1968,446,2021-08-01,9841.31,indemnity,9841.31
1969,446,2022-02-21,1158.02,expense,10999.33
1970,446,2022-05-19,7084.23,indemnity,18083.56
1971,446,2023-03-25,3826.43,indemnity,21909.99
1972,446,2024-10-14,2382.24,indemnity,24292.23
1973,446,2025-08-06,1271.09,indemnity,25563.32
1974,447,2022-04-26,5325.18,indemnity,5325.18
1975,447,2022-01-29,324.38,expense,5649.56
1976,447,2023-06-22,3224.62,indemnity,8874.18
1977,447,2024-03-18,1556.04,indemnity,10430.22
1978,447,2024-04-13,-77.81,recovery,10352.41
1979,447,2025-11-02,562.8,indemnity,10915.21
1980,447,2025-05-05,47.47,expense,10962.68
1981,448,2020-07-21,30392.44,indemnity,30392.44
1982,448,2022-05-22,19239.45,indemnity,49631.89
1983,448,2022-10-27,8770.39,indemnity,58402.28
1984,448,2024-01-05,3146.85,indemnity,61549.13
1985,449,2021-07-20,12072.15,indemnity,12072.15
1986,449,2022-09-12,7500.88,indemnity,19573.03
1987,449,2023-06-01,3816.03,indemnity,23389.06
1988,449,2024-07-06,1148.8,indemnity,24537.86
1989,450,2021-06-13,6032.11,indemnity,6032.11
1990,450,2022-10-24,3211.07,indemnity,9243.18
1991,450,2023-09-24,1727.78,indemnity,10970.96
1992,450,2023-08-07,-301.89,recovery,10669.07
1993,450,2024-11-17,554.03,indemnity,11223.1
1994,451,2021-06-02,6131.76,indemnity,6131.76
1995,451,2022-03-26,3795.19,indemnity,9926.95
1996,451,2023-01-07,1997.28,indemnity,11924.23
1997,451,2023-11-12,669.01,indemnity,12593.24
1998,452,2021-04-25,6536.41,indemnity,6536.41
1999,452,2022-08-29,3954.47,indemnity,10490.88
2000,452,2023-05-07,2091.36,indemnity,12582.24
2001,452,2023-12-12,684.19,indemnity,13266.43
2002,453,2024-06-08,3832.54,indemnity,3832.54
2003,453,2025-08-17,2787.1,indemnity,6619.64
2004,454,2022-09-12,10721.68,indemnity,10721.68
2005,454,2022-11-13,-1239.39,recovery,9482.29
2006,454,2023-09-10,7087.1,indemnity,16569.39
2007,454,2023-12-11,3094.76,indemnity,19664.15
2008,454,2025-04-07,1197.59,indemnity,20861.74
2009,455,2025-09-06,7869.98,indemnity,7869.98
2010,456,2025-12-25,13307.58,indemnity,13307.58
2011,457,2024-06-13,27768.25,indemnity,27768.25
2012,457,2025-05-15,17625.47,indemnity,45393.72
2013,457,2025-05-25,1612.65,expense,47006.37
2014,457,2025-12-17,8451.28,indemnity,55457.65
2015,457,2025-12-27,981.62,expense,56439.27
2016,458,2024-01-24,21214.58,indemnity,21214.58
2017,458,2024-09-15,10693.45,indemnity,31908.03
2018,458,2024-12-10,610.91,expense,32518.94
2019,458,2025-11-13,6009.22,indemnity,38528.16
2020,459,2023-11-08,17414.37,indemnity,17414.37
2021,459,2023-10-03,1092.32,expense,18506.69
2022,459,2025-06-22,9970.0,indemnity,28476.69
2023,459,2025-11-10,5004.4,indemnity,33481.09
2024,460,2024-02-08,8635.57,indemnity,8635.57
2025,460,2025-03-14,4835.12,indemnity,13470.69
2026,460,2025-08-03,2454.12,indemnity,15924.81
2027,461,2021-06-05,2681.03,indemnity,2681.03
2028,461,2022-11-08,1645.72,indemnity,4326.75
2029,461,2023-11-15,799.34,indemnity,5126.09
2030,461,2024-10-18,277.6,indemnity,5403.69
2031,462,2025-09-27,37917.25,indemnity,37917.25
2032,463,2024-01-05,1873.04,indemnity,1873.04
2033,463,2025-09-12,1339.92,indemnity,3212.96
2034,463,2025-12-15,666.96,indemnity,3879.92
2035,464,2023-11-02,5892.41,indemnity,5892.41
2036,464,2023-12-30,739.59,expense,6632.0
2037,464,2024-09-27,3478.47,indemnity,10110.47
2038,464,2025-08-26,1656.94,indemnity,11767.41
2039,465,2021-12-18,15507.89,indemnity,15507.89
2040,465,2023-02-10,15239.33,indemnity,30747.22
2041,465,2023-08-23,11022.2,indemnity,41769.42
2042,465,2023-05-31,1221.67,expense,42991.09
2043,465,2024-12-25,5792.56,indemnity,48783.65
2044,465,2025-10-24,2609.97,indemnity,51393.62
2045,465,2025-07-15,-450.81,recovery,50942.81
2046,466,2021-12-31,23020.23,indemnity,23020.23
2047,466,2022-12-23,13597.11,indemnity,36617.34
2048,466,2024-02-19,6367.43,indemnity,42984.77
2049,466,2025-04-22,2015.87,indemnity,45000.64
2050,466,2024-11-13,170.61,expense,45171.25
2051,467,2021-04-22,4775.05,indemnity,4775.05
2052,467,2021-07-30,407.83,expense,5182.88
2053,467,2022-09-26,2948.65,indemnity,8131.53
2054,467,2023-12-13,1378.93,indemnity,9510.46
2055,467,2023-12-10,162.59,expense,9673.05
2056,467,2024-09-23,464.84,indemnity,10137.89
2057,468,2021-04-14,16231.04,indemnity,16231.04
2058,468,2022-03-26,8951.9,indemnity,25182.94
2059,468,2022-09-05,4683.47,indemnity,29866.41
2060,468,2024-04-25,1757.34,indemnity,31623.75
2061,468,2024-01-18,-172.62,recovery,31451.13
2062,469,2021-09-07,11744.84,indemnity,11744.84
2063,469,2023-01-11,6493.71,indemnity,18238.55
2064,469,2023-10-23,3289.48,indemnity,21528.03
2065,469,2025-01-07,1111.89,indemnity,22639.92
2066,469,2024-03-10,64.12,expense,22704.04
2067,470,2022-12-17,7278.04,indemnity,7278.04
2068,470,2023-05-04,380.57,expense,7658.61
2069,470,2024-02-16,4112.76,indemnity,11771.37
2070,470,2024-09-23,2095.8,indemnity,13867.17
2071,470,2025-10-20,678.32,indemnity,14545.49
2072,471,2022-07-04,19872.01,indemnity,19872.01
2073,471,2023-11-02,11949.51,indemnity,31821.52
2074,471,2024-06-23,5832.71,indemnity,37654.23
2075,471,2025-09-20,1841.05,indemnity,39495.28
2076,472,2022-12-28,31380.74,indemnity,31380.74
2077,472,2023-07-19,17246.08,indemnity,48626.82
2078,472,2024-05-17,8957.94,indemnity,57584.76
2079,472,2025-11-01,2990.25,indemnity,60575.01
2080,473,2023-05-21,31621.0,indemnity,31621.0
2081,473,2023-11-11,19101.67,indemnity,50722.67
2082,473,2024-02-23,-3570.66,recovery,47152.01
2083,473,2024-12-27,10018.47,indemnity,57170.48
2084,473,2025-10-28,3400.45,indemnity,60570.93
2085,474,2023-01-09,40520.63,indemnity,40520.63
2086,474,2023-10-20,22434.9,indemnity,62955.53
2087,474,2024-12-21,11841.67,indemnity,74797.2
2088,474,2025-08-06,3967.22,indemnity,78764.42
2089,474,2025-11-01,520.94,expense,79285.36
2090,475,2022-08-22,18454.81,indemnity,18454.81
2091,475,2023-01-06,9191.98,indemnity,27646.79
2092,475,2023-08-28,670.82,expense,28317.61
2093,475,2024-01-08,5232.25,indemnity,33549.86
2094,475,2025-10-01,1829.87,indemnity,35379.73
2095,475,2025-03-17,250.01,expense,35629.74
2096,476,2022-06-27,32056.83,indemnity,32056.83
2097,476,2023-01-15,18461.77,indemnity,50518.6
2098,476,2024-05-06,10830.07,indemnity,61348.67
2099,476,2024-11-08,3239.37,indemnity,64588.04
2100,476,2025-05-16,438.1,expense,65026.14
2101,477,2024-09-04,26261.16,indemnity,26261.16
2102,477,2025-08-14,20306.58,indemnity,46567.74
2103,477,2025-12-15,9943.55,indemnity,56511.29
2104,478,2021-01-09,9579.89,indemnity,9579.89
2105,478,2021-11-16,7999.57,indemnity,17579.46
2106,478,2022-12-29,3720.59,indemnity,21300.05
2107,478,2024-04-28,2658.85,indemnity,23958.9
2108,478,2025-05-23,1320.3,indemnity,25279.2
2109,479,2021-08-19,39143.15,indemnity,39143.15
2110,479,2023-02-01,26072.12,indemnity,65215.27
2111,479,2023-12-04,13297.24,indemnity,78512.51
2112,479,2025-06-08,9380.19,indemnity,87892.7
2113,479,2025-11-22,4725.3,indemnity,92618.0
2114,480,2023-07-01,22673.76,indemnity,22673.76
2115,480,2025-04-10,12525.64,indemnity,35199.4
2116,480,2025-06-20,5056.5,indemnity,40255.9
2117,480,2025-07-03,-369.73,recovery,39886.17
2118,481,2023-10-05,4841.33,indemnity,4841.33
2119,481,2024-05-27,512.01,expense,5353.34
2120,481,2024-09-07,3003.48,indemnity,8356.82
2121,481,2025-10-11,1487.21,indemnity,9844.03
2122,482,2023-06-10,4456.47,indemnity,4456.47
2123,482,2023-10-14,2549.24,indemnity,7005.71
2124,482,2024-01-02,335.31,expense,7341.02
2125,482,2025-01-31,1411.1,indemnity,8752.12
2126,482,2025-09-25,484.59,indemnity,9236.71
2127,483,2023-10-26,4788.31,indemnity,4788.31
2128,483,2024-09-24,2946.5,indemnity,7734.81
2129,483,2025-12-02,1634.05,indemnity,9368.86
2130,484,2025-12-15,7666.86,indemnity,7666.86
2131,485,2025-11-03,64165.58,indemnity,64165.58
2132,486,2022-02-25,31824.93,indemnity,31824.93
2133,486,2023-04-12,19682.48,indemnity,51507.41
2134,486,2023-10-11,9529.19,indemnity,61036.6
2135,486,2025-02-12,3232.83,indemnity,64269.43
2136,486,2025-05-21,349.93,expense,64619.36
2137,487,2024-07-19,274676.73,indemnity,274676.73
